Timestamp,Pickup Postcode,Dropoff Postcode,Distance (km),Duration (minutes),Fare Amount (£),Tip (%),Tip Amount (£),Total Amount (£),Payment Type,Passenger Count
2024-02-17 16:57:18,G116PE,G120QF,2.747,19.42,12.22,0.0%,0.0,12.22,Cash,2
2024-02-17 16:58:45,G134LF,G427NQ,15.255,32.28,26.15,0.0%,0.0,27.46,Unknown,1
2024-02-17 17:11:55,G427LA,G200DA,8.25,29.2,19.8,0.0%,0.0,19.8,Card,1
2024-02-17 17:24:31,G514JA,G512JG,2.656,15.68,10.83,0.0%,0.0,10.83,Cash,1
2024-02-17 17:35:56,G140HE,G428QA,11.143,29.75,22.17,0.0%,0.0,23.28,Cash,2
2024-02-17 17:57:12,G413DR,G413AY,0.92,13.75,8.85,0.0%,0.0,8.85,Cash,1
2024-02-17 18:07:50,G131LT,G209NY,5.227,24.75,15.97,0.0%,0.0,15.97,Card,2
2024-02-17 18:21:10,G12ER,G206LU,4.254,26.13,15.72,5.0%,0.79,16.51,Card,1
2024-02-17 18:30:56,G415RH,G428UQ,2.145,15.75,10.47,0.0%,0.0,10.47,Card,1
2024-02-17 19:02:01,G411PG,G40NR,4.691,17.78,13.1,0.0%,0.0,13.1,Card,2
2024-02-17 19:05:21,G133NU,G117QY,3.639,10.15,9.62,0.0%,0.0,11.06,Unknown,2
2024-02-17 19:46:15,G412DX,G49RQ,6.334,17.95,14.39,5.0%,0.72,15.11,Card,1
2024-02-17 19:56:01,G157UA,G208RN,8.213,15.52,14.94,0.0%,0.0,14.94,Cash,1
2024-02-17 19:59:54,G132SZ,G133UW,1.893,5.33,6.6,5.0%,0.33,6.93,Card,1
2024-02-17 20:07:45,G115JF,G227DQ,5.908,16.37,13.52,0.0%,0.0,13.52,Cash,1
2024-02-17 20:23:59,G131NX,G415QP,11.586,14.43,17.09,10.0%,1.71,18.8,Card,1
2024-02-17 20:51:37,G314TA,G314XX,0.868,2.13,4.7,0.0%,0.0,4.7,Card,1
2024-02-17 20:58:40,G212FD,G511AF,11.467,15.0,17.2,0.0%,0.0,17.2,Card,2
2024-02-17 21:09:24,G132YP,G235BA,5.108,13.43,11.88,0.0%,0.0,12.47,Unknown,2
2024-02-17 21:16:12,G11PQ,G514AL,8.993,17.18,16.12,0.0%,0.0,16.93,Cash,1
2024-02-17 21:23:05,G120PH,G213RT,8.371,20.52,16.83,15.0%,2.52,19.35,Card,1
2024-02-17 21:32:11,G117AZ,G415HN,11.238,13.8,16.6,15.0%,2.49,19.09,Card,1
2024-02-17 21:40:49,G522RZ,G117HF,5.55,10.75,11.26,0.0%,0.0,12.95,Unknown,1
2024-02-17 21:58:29,G225AB,G208JU,3.258,9.42,9.07,0.0%,0.0,9.07,Cash,1
2024-02-17 22:10:52,G36RD,G414ST,7.89,12.68,13.7,0.0%,0.0,13.7,Unknown,2
2024-02-17 22:17:15,G226FD,G413EW,12.649,19.52,19.68,0.0%,0.0,19.68,Card,2
2024-02-17 22:21:18,G40UG,G314AN,3.432,10.62,9.63,0.0%,0.0,9.63,Unknown,2
2024-02-17 22:24:46,G131YF,G514UN,5.91,11.47,11.79,0.0%,0.0,11.79,Card,1
2024-02-17 22:29:50,G511EL,G521AL,3.06,7.92,8.39,0.0%,0.0,8.39,Cash,1
2024-02-17 22:55:00,G524BU,G38DQ,12.433,17.05,18.65,0.0%,0.0,19.58,Cash,2
2024-02-17 22:55:47,G523EN,G414DA,5.243,12.42,11.62,0.0%,0.0,11.62,Unknown,2
2024-02-17 22:57:33,G313HA,G131YP,12.584,19.52,19.64,0.0%,0.0,19.64,Card,1
2024-02-17 23:10:55,G404BA,G524LW,12.028,14.32,18.48,0.0%,0.0,18.48,Card,1
2024-02-17 23:55:11,G206HL,G200TW,5.068,11.83,12.38,0.0%,0.0,12.38,Card,2
2024-02-17 23:57:57,G129ND,G200TF,2.808,7.2,9.05,0.0%,0.0,9.05,Card,1
2024-02-18 00:23:05,G315DE,G428XN,6.242,17.88,15.4,0.0%,0.0,15.4,Card,2
2024-02-18 00:46:22,G13DB,G208RS,4.928,17.48,14.27,0.0%,0.0,14.27,Card,1
2024-02-18 01:09:35,G50BA,G206HN,7.071,15.87,15.31,10.0%,1.53,16.84,Card,1
2024-02-18 01:14:11,G226SL,G513EB,9.992,23.22,20.1,15.0%,3.02,23.12,Card,2
2024-02-18 01:36:29,G412QZ,G40PX,6.543,22.72,17.33,5.0%,0.87,18.2,Card,1
2024-02-18 01:57:49,G214NQ,G209BY,5.057,11.97,12.42,5.0%,0.62,13.04,Card,1
2024-02-18 02:48:44,G24NA,G414PE,6.66,9.15,12.63,0.0%,0.0,12.63,Cash,1
2024-02-18 02:59:30,G50HF,G50GW,0.624,2.93,5.9,0.0%,0.0,5.9,Card,2
2024-02-18 03:35:47,G149UL,G115PH,2.098,5.97,8.08,5.0%,0.4,8.48,Card,1
2024-02-18 04:21:50,G129XF,G131EL,2.508,6.13,8.45,5.0%,0.42,8.87,Card,1
2024-02-18 04:40:46,G49JF,G209PH,3.319,8.52,9.9,5.0%,0.5,10.4,Card,1
2024-02-18 04:54:38,G206AB,G132YE,4.49,12.57,12.21,5.0%,0.61,12.82,Card,1
2024-02-18 05:12:00,G128NF,G403JE,9.268,16.75,17.27,0.0%,0.0,17.27,Card,1
2024-02-18 05:12:36,G131NQ,G132PE,2.497,7.92,9.07,10.0%,0.91,9.98,Card,1
2024-02-18 05:20:04,G132TZ,G37SB,5.416,17.42,14.62,10.0%,1.46,16.08,Card,2
2024-02-18 05:22:21,G227PE,G415PN,15.141,23.37,24.01,0.0%,0.0,24.01,Card,2
2024-02-18 05:48:32,G132HP,G208DT,5.256,12.58,12.79,0.0%,0.0,12.79,Unknown,2
2024-02-18 05:57:36,G28NH,G523LN,11.269,13.65,17.67,10.0%,1.77,19.44,Card,1
2024-02-18 06:11:13,G208TD,G415NR,8.417,13.58,14.41,0.0%,0.0,14.41,Unknown,1
2024-02-18 06:16:15,G21RW,G120NB,4.689,15.92,12.44,0.0%,0.0,12.44,Cash,1
2024-02-18 06:34:48,G140TG,G38HF,5.144,9.45,10.5,0.0%,0.0,10.5,Card,1
2024-02-18 06:41:41,G214NS,G128ER,5.282,14.07,12.23,0.0%,0.0,12.23,Card,1
2024-02-18 06:56:01,G120PQ,G401DG,8.358,20.6,16.85,0.0%,0.0,16.85,Cash,1
2024-02-18 07:02:44,G133XF,G513JH,7.595,27.55,18.73,0.0%,0.0,18.73,Card,2
2024-02-18 07:09:16,G213HN,G132PA,10.324,33.78,22.98,0.0%,0.0,25.28,Cash,1
2024-02-18 07:18:30,G212HB,G411LR,8.309,23.25,17.75,0.0%,0.0,17.75,Card,1
2024-02-18 07:22:31,G128PF,G50QF,6.186,24.83,16.71,5.0%,0.84,17.55,Card,2
2024-02-18 08:03:16,G412DJ,G149AU,10.081,28.67,20.99,0.0%,0.0,22.04,Unknown,3
2024-02-18 08:12:58,G225AW,G22LD,2.917,20.32,12.67,0.0%,0.0,12.67,Card,2
2024-02-18 08:23:52,G235JJ,G116TG,5.371,24.18,15.87,0.0%,0.0,15.87,Card,1
2024-02-18 08:51:39,G156RX,G116ES,7.483,27.75,18.72,15.0%,2.81,21.53,Card,2
2024-02-18 09:01:02,G115BW,G415NR,10.163,27.58,20.67,0.0%,0.0,20.67,Card,1
2024-02-18 09:17:26,G23EF,G49EQ,2.027,19.37,11.66,0.0%,0.0,11.66,Card,1
2024-02-18 09:17:43,G59EQ,G131NG,8.449,24.58,18.32,0.0%,0.0,18.32,Cash,2
2024-02-18 09:32:57,G208ES,G50QJ,10.982,29.95,22.12,0.0%,0.0,22.12,Card,1
2024-02-18 09:48:40,G209HE,G133BB,6.593,28.45,18.3,0.0%,0.0,18.3,Unknown,1
2024-02-18 10:03:12,G132JS,G413YR,12.805,25.83,22.03,0.0%,0.0,22.03,Cash,2
2024-02-18 11:19:45,G50GU,G59NS,2.685,6.98,7.78,0.0%,0.0,7.78,Card,3
2024-02-18 11:40:28,G414HB,G134RH,10.278,16.82,16.95,5.0%,0.85,17.8,Card,1
2024-02-18 13:08:10,G140SD,G22PQ,5.662,10.77,11.35,0.0%,0.0,11.35,Card,1
2024-02-18 13:25:55,G213EA,G120ED,8.891,18.75,16.59,15.0%,2.49,19.08,Card,1
2024-02-18 13:31:20,G511HB,G37XP,4.019,9.73,9.75,5.0%,0.49,10.24,Card,1
2024-02-18 13:35:16,G59AL,G521BY,5.701,10.9,11.43,0.0%,0.0,11.43,Card,1
2024-02-18 13:40:36,G524DB,G420PU,13.524,16.23,19.18,0.0%,0.0,20.14,Unknown,1
2024-02-18 13:45:52,G120JX,G29SL,5.572,18.02,13.85,5.0%,0.69,14.54,Card,1
2024-02-18 13:46:01,G131SF,G115NG,2.766,10.0,8.91,0.0%,0.0,9.36,Unknown,1
2024-02-18 14:38:02,G512RX,G420PE,7.59,12.27,13.33,0.0%,0.0,13.33,Card,2
2024-02-18 14:47:32,G50TB,G36AH,4.998,12.95,11.62,0.0%,0.0,11.62,Unknown,1
2024-02-18 14:58:33,G149EN,G513JW,3.941,8.4,9.22,0.0%,0.0,10.14,Unknown,2
2024-02-18 15:21:23,G414BE,G128RR,8.721,17.37,15.98,0.0%,0.0,15.98,Cash,1
2024-02-18 15:30:15,G211XS,G40EL,4.563,10.87,10.56,5.0%,0.53,11.09,Card,2
2024-02-18 15:38:48,G149DB,G312UD,10.955,25.55,20.54,5.0%,1.03,21.57,Card,2
2024-02-18 15:39:13,G209ER,G206NN,2.8,7.38,8.01,0.0%,0.0,8.01,Card,1
2024-02-18 15:55:14,G134QX,G511HA,8.875,16.93,15.94,5.0%,0.8,16.74,Card,2
2024-02-18 16:16:57,G128QB,G117LP,2.569,19.83,12.23,0.0%,0.0,12.23,Card,1
2024-02-18 16:32:50,G208AY,G115LW,3.73,18.77,12.73,10.0%,1.27,14.0,Card,1
2024-02-18 17:07:27,G214SE,G149TA,11.201,22.77,19.75,0.0%,0.0,20.74,Cash,2
2024-02-18 17:31:34,G314LA,G511BH,6.408,28.03,18.01,0.0%,0.0,18.01,Card,2
2024-02-18 17:35:56,G413DW,G429HL,1.317,17.3,10.4,0.0%,0.0,10.4,Unknown,2
2024-02-18 17:36:11,G207HS,G225JB,1.821,17.78,10.95,0.0%,0.0,11.5,Cash,1
2024-02-18 17:42:55,G158HH,G412AA,15.351,37.53,28.07,0.0%,0.0,28.07,Card,1
2024-02-18 17:44:14,G157UE,G412BG,15.006,37.52,27.81,0.0%,0.0,29.2,Unknown,1
2024-02-18 18:11:38,G49EB,G23EH,1.685,15.55,10.06,0.0%,0.0,10.06,Card,1
2024-02-18 18:21:31,G29WS,G120QL,5.499,29.95,18.01,15.0%,2.7,20.71,Card,1
2024-02-18 18:24:22,G312NU,G522JP,12.946,23.18,21.2,5.0%,1.06,22.26,Card,1
2024-02-18 18:27:57,G12TE,G117EX,6.733,31.53,19.49,0.0%,0.0,19.49,Unknown,2
2024-02-18 18:40:07,G40JE,G428TA,7.731,26.2,18.36,0.0%,0.0,18.36,Card,1
2024-02-18 18:40:54,G214UA,G521NB,10.695,27.68,21.1,0.0%,0.0,21.1,Card,3
2024-02-18 18:42:46,G129RY,G117RB,1.317,15.22,9.67,0.0%,0.0,9.67,Card,1
2024-02-18 19:29:59,G14HU,G213UB,5.22,14.98,12.51,15.0%,1.88,14.39,Card,1
2024-02-18 19:52:42,G24TY,G511LU,4.087,10.05,9.92,0.0%,0.0,9.92,Card,2
2024-02-18 19:53:59,G415BU,G514XA,2.265,6.37,7.25,5.0%,0.36,7.61,Card,1
2024-02-18 20:09:54,G313EW,G133SB,12.608,17.13,18.81,0.0%,0.0,18.81,Card,2
2024-02-18 20:14:48,G29WF,G134HA,9.836,18.97,17.38,10.0%,1.74,19.12,Card,2
2024-02-18 20:23:54,G313NW,G413HJ,12.871,20.2,20.09,0.0%,0.0,20.09,Card,1
2024-02-18 20:29:24,G214XD,G128PF,5.13,14.1,12.13,5.0%,0.61,12.74,Card,1
2024-02-18 20:35:15,G313LP,G312JF,1.395,4.28,5.86,0.0%,0.0,5.86,Card,1
2024-02-18 20:36:28,G120PH,G514ES,6.307,13.35,12.75,0.0%,0.0,12.75,Card,1
2024-02-18 20:47:53,G523PY,G117PL,6.456,14.15,13.14,0.0%,0.0,13.8,Unknown,2
2024-02-18 20:50:01,G522RY,G36QT,8.426,17.1,15.66,0.0%,0.0,16.44,Cash,2
2024-02-18 21:03:20,G50HY,G227DG,9.795,26.38,19.97,0.0%,0.0,19.97,Card,1
2024-02-18 21:16:01,G227AP,G521EA,12.702,18.97,19.53,0.0%,0.0,19.53,Card,2
2024-02-18 21:22:37,G157TU,G131PX,5.744,12.02,11.86,0.0%,0.0,11.86,Card,2
2024-02-18 21:30:06,G149QD,G522EA,5.179,8.52,10.19,0.0%,0.0,10.7,Unknown,1
2024-02-18 21:39:52,G403JT,G120AE,10.373,23.52,19.39,0.0%,0.0,19.39,Cash,2
2024-02-18 21:41:17,G200BU,G226QG,4.579,11.92,10.95,0.0%,0.0,10.95,Card,1
2024-02-18 21:56:01,G402UB,G50TJ,4.173,11.38,10.45,0.0%,0.0,10.45,Card,2
2024-02-18 22:00:45,G209EY,G15LU,7.823,18.52,15.71,10.0%,1.57,17.28,Card,1
2024-02-18 22:10:05,G117UY,G511QE,5.59,11.65,11.61,0.0%,0.0,11.61,Card,2
2024-02-18 22:27:30,G512DD,G412LA,4.297,8.77,9.62,10.0%,0.96,10.58,Card,1
2024-02-18 22:29:17,G413HX,G511AF,6.421,16.23,13.85,5.0%,0.69,14.54,Card,2
2024-02-18 22:34:57,G15HZ,G117DS,7.623,16.02,14.68,5.0%,0.73,15.41,Card,1
2024-02-18 23:03:59,G212QZ,G314ES,4.199,11.53,11.62,5.0%,0.58,12.2,Card,1
2024-02-18 23:18:19,G314DX,G116HB,10.092,16.67,17.86,0.0%,0.0,17.86,Card,1
2024-02-18 23:18:24,G227JS,G11PZ,6.233,14.05,14.04,0.0%,0.0,14.04,Cash,1
2024-02-18 23:18:49,G129HD,G50SZ,8.994,17.65,17.38,10.0%,1.74,19.12,Card,1
2024-02-18 23:50:36,G313QD,G523PS,12.783,19.45,20.86,0.0%,0.0,20.86,Card,1
2024-02-18 23:56:30,G414EL,G428HJ,3.137,9.75,10.2,0.0%,0.0,10.2,Card,1
2024-02-18 23:59:36,G524DA,G133AF,9.159,18.83,17.92,0.0%,0.0,19.71,Unknown,2
2024-02-19 00:55:13,G211UT,G156SQ,11.387,24.48,21.59,0.0%,0.0,22.67,Cash,1
2024-02-19 01:01:19,G214XN,G314NA,6.742,15.45,14.92,0.0%,0.0,14.92,Unknown,1
2024-02-19 01:39:20,G38AE,G413UW,7.975,14.68,15.57,0.0%,0.0,15.57,Card,1
2024-02-19 01:57:18,G514BH,G120SH,6.127,13.37,13.72,0.0%,0.0,13.72,Card,2
2024-02-19 02:14:10,G140EA,G514QQ,5.343,9.92,11.91,10.0%,1.19,13.1,Card,1
2024-02-19 04:27:48,G403JF,G134PD,15.757,26.27,25.5,0.0%,0.0,25.5,Cash,1
2024-02-19 05:13:52,G40QT,G313DL,2.212,6.0,8.18,10.0%,0.82,9.0,Card,1
2024-02-19 05:20:16,G132HS,G415PS,10.266,21.07,19.54,5.0%,0.98,20.52,Card,2
2024-02-19 05:48:01,G59RU,G313EW,5.007,13.87,13.06,0.0%,0.0,13.06,Cash,2
2024-02-19 05:52:17,G50JF,G522HW,9.629,12.0,15.86,0.0%,0.0,15.86,Card,2
2024-02-19 06:09:04,G429EN,G213SR,10.844,28.27,21.42,0.0%,0.0,21.42,Card,1
2024-02-19 06:52:58,G402AD,G149BU,9.274,18.27,16.71,0.0%,0.0,16.71,Card,2
2024-02-19 07:08:11,G226BL,G514TE,13.338,25.37,22.27,0.0%,0.0,22.27,Card,1
2024-02-19 07:08:39,G59TD,G415LP,4.361,21.82,14.28,15.0%,2.14,16.42,Card,1
2024-02-19 07:28:59,G116HU,G149EJ,2.703,18.25,11.78,0.0%,0.0,11.78,Card,2
2024-02-19 07:38:36,G514NY,G413BG,6.115,30.0,18.49,5.0%,0.92,19.41,Card,2
2024-02-19 07:47:56,G140UU,G207ET,7.435,22.93,16.98,0.0%,0.0,16.98,Card,2
2024-02-19 07:50:02,G149AB,G120LU,4.843,19.93,13.97,0.0%,0.0,13.97,Cash,1
2024-02-19 07:55:03,G225AS,G415AX,8.503,26.27,18.96,0.0%,0.0,18.96,Card,1
2024-02-19 07:57:04,G514HU,G200LE,7.41,28.77,19.02,10.0%,1.9,20.92,Card,1
2024-02-19 08:02:47,G214XX,G131DF,8.107,29.3,19.73,5.0%,0.99,20.72,Card,2
2024-02-19 08:06:09,G140NF,G213BY,14.733,38.32,27.89,0.0%,0.0,27.89,Unknown,1
2024-02-19 08:09:26,G49TH,G513TR,8.336,28.63,19.67,5.0%,0.98,20.65,Card,1
2024-02-19 08:16:12,G59JE,G403QZ,3.585,19.35,12.83,0.0%,0.0,12.83,Card,2
2024-02-19 08:20:14,G312HW,G411DX,5.494,25.5,16.43,0.0%,0.0,16.43,Cash,1
2024-02-19 08:21:33,G213SE,G40YA,6.332,25.23,16.96,10.0%,1.7,18.66,Card,2
2024-02-19 08:31:21,G129BS,G512PT,5.03,30.0,17.67,0.0%,0.0,17.67,Card,1
2024-02-19 08:37:23,G226TA,G149DT,8.666,33.07,21.48,0.0%,0.0,22.55,Cash,1
2024-02-19 08:40:47,G227QT,G415AN,10.74,30.22,22.03,0.0%,0.0,22.03,Card,1
2024-02-19 08:50:35,G428YZ,G149AF,9.603,26.25,19.78,0.0%,0.0,19.78,Card,2
2024-02-19 08:55:42,G312HL,G514NR,10.585,29.63,21.71,0.0%,0.0,21.71,Unknown,1
2024-02-19 08:56:44,G156NQ,G200LB,5.73,22.47,15.54,10.0%,1.55,17.09,Card,2
2024-02-19 09:26:30,G214DL,G149HS,11.301,25.6,20.82,0.0%,0.0,20.82,Card,1
2024-02-19 09:33:29,G225NB,G131FB,5.722,28.33,17.6,0.0%,0.0,20.24,Cash,2
2024-02-19 09:53:22,G131NU,G413LX,12.026,29.8,22.85,0.0%,0.0,22.85,Card,1
2024-02-19 09:53:38,G523BX,G38NQ,8.848,22.22,17.79,0.0%,0.0,17.79,Card,1
2024-02-19 09:58:05,G134HP,G524DS,13.016,32.6,24.58,0.0%,0.0,24.58,Cash,1
2024-02-19 10:41:26,G134RN,G117EX,4.328,10.77,10.35,0.0%,0.0,10.35,Card,2
2024-02-19 11:18:45,G314HE,G404EA,2.283,6.07,7.16,0.0%,0.0,7.16,Card,1
2024-02-19 11:19:19,G212LE,G12DH,2.887,10.83,9.29,0.0%,0.0,9.29,Card,1
2024-02-19 11:32:47,G129AD,G414QT,9.978,16.75,16.7,10.0%,1.67,18.37,Card,1
2024-02-19 11:41:22,G420HS,G22UW,7.749,16.43,14.92,0.0%,0.0,14.92,Cash,3
2024-02-19 11:52:59,G58BH,G40UL,2.717,10.95,9.21,0.0%,0.0,9.21,Card,1
2024-02-19 12:27:10,G40RA,G38BB,2.855,11.07,9.35,10.0%,0.94,10.29,Card,1
2024-02-19 12:31:50,G128QJ,G415DT,8.928,16.58,15.85,0.0%,0.0,15.85,Card,2
2024-02-19 12:41:06,G133JD,G134LN,2.153,4.5,6.5,0.0%,0.0,6.82,Unknown,1
2024-02-19 13:08:17,G412SX,G522PF,6.461,12.45,12.54,0.0%,0.0,12.54,Card,1
2024-02-19 13:38:12,G225DB,G49RD,2.72,7.1,7.85,0.0%,0.0,7.85,Card,1
2024-02-19 13:43:40,G511RJ,G133LD,8.969,16.62,15.9,5.0%,0.8,16.7,Card,1
2024-02-19 13:46:45,G132ST,G213PR,10.505,27.1,20.75,0.0%,0.0,20.75,Cash,1
2024-02-19 13:57:25,G120NY,G411QG,8.609,21.3,17.28,0.0%,0.0,17.28,Card,1
2024-02-19 14:01:54,G149QA,G225BZ,8.282,17.08,15.55,10.0%,1.56,17.11,Card,2
2024-02-19 14:16:29,G129DX,G38UR,3.368,10.68,9.6,5.0%,0.48,10.08,Card,1
2024-02-19 14:40:08,G403RP,G131DW,14.062,23.48,22.14,0.0%,0.0,22.14,Card,1
2024-02-19 14:56:21,G206RU,G50YD,7.51,12.78,13.45,0.0%,0.0,13.45,Card,1
2024-02-19 15:01:31,G117BU,G312PD,9.199,21.62,17.84,0.0%,0.0,17.84,Card,2
2024-02-19 15:25:56,G133BN,G117LW,3.824,9.3,9.45,15.0%,1.42,10.87,Card,1
2024-02-19 15:45:53,G207PW,G117QY,5.668,10.75,11.35,10.0%,1.14,12.49,Card,1
2024-02-19 15:46:02,G214XG,G149HB,11.517,15.98,17.58,10.0%,1.76,19.34,Card,1
2024-02-19 16:00:04,G37PA,G120BU,4.068,25.18,15.25,0.0%,0.0,15.25,Card,2
2024-02-19 16:00:25,G117DS,G428PQ,9.171,29.7,20.67,0.0%,0.0,20.67,Card,1
2024-02-19 16:02:28,G311JT,G213NR,6.061,26.87,17.34,10.0%,1.73,19.07,Card,2
2024-02-19 16:39:51,G49HE,G28BH,3.225,24.35,14.32,0.0%,0.0,14.32,Unknown,1
2024-02-19 16:54:46,G134RL,G206JX,7.539,30.57,19.76,0.0%,0.0,20.75,Unknown,1
2024-02-19 17:15:40,G27DA,G414EX,6.664,17.45,14.46,0.0%,0.0,14.46,Card,1
2024-02-19 17:34:11,G524JF,G157HN,12.219,32.18,23.83,0.0%,0.0,23.83,Card,2
2024-02-19 17:48:15,G513PB,G512AE,2.26,18.02,11.36,0.0%,0.0,11.36,Card,2
2024-02-19 17:51:32,G211RX,G115LX,9.91,27.27,20.37,0.0%,0.0,20.37,Cash,2
2024-02-19 17:57:02,G158TB,G157SW,1.295,13.9,9.18,5.0%,0.46,9.64,Card,2
2024-02-19 18:23:29,G209HE,G50ST,8.332,27.88,19.4,0.0%,0.0,19.4,Card,2
2024-02-19 18:50:16,G21HY,G11DN,1.826,21.47,12.26,0.0%,0.0,12.26,Card,1
2024-02-19 19:09:02,G133BE,G38QJ,7.084,13.98,13.55,5.0%,0.68,14.23,Card,1
2024-02-19 19:35:16,G313EG,G213HX,4.034,9.9,9.82,0.0%,0.0,9.82,Card,2
2024-02-19 19:43:23,G428RB,G129DY,6.764,19.22,15.16,0.0%,0.0,15.16,Card,1
2024-02-19 20:32:59,G213DE,G134PQ,16.309,23.57,23.86,0.0%,0.0,25.05,Unknown,2
2024-02-19 21:05:14,G24AP,G522AD,11.2,12.92,16.27,10.0%,1.63,17.9,Card,1
2024-02-19 21:12:21,G312JQ,G29SZ,2.152,7.32,7.5,0.0%,0.0,7.5,Card,1
2024-02-19 21:31:15,G58NX,G207AE,4.432,10.9,10.48,5.0%,0.52,11.0,Card,1
2024-02-19 21:34:00,G420NH,G522DZ,10.155,14.62,16.08,0.0%,0.0,16.08,Card,2
2024-02-19 21:36:19,G411QU,G521DG,5.643,10.17,11.13,0.0%,0.0,11.13,Card,2
2024-02-19 21:43:52,G40HN,G514TJ,10.478,14.92,16.43,0.0%,0.0,16.43,Unknown,2
2024-02-19 22:42:21,G401HY,G131JQ,12.88,21.65,20.61,0.0%,0.0,20.61,Unknown,2
2024-02-19 22:42:32,G131RA,G521RY,8.806,16.95,15.89,0.0%,0.0,15.89,Cash,1
2024-02-19 22:56:37,G420PH,G427JR,1.363,4.98,6.08,5.0%,0.3,6.38,Card,3
2024-02-19 22:58:20,G11EX,G50AW,3.501,9.98,9.45,5.0%,0.47,9.92,Card,1
2024-02-19 22:58:34,G49PA,G120AS,4.326,13.97,11.48,0.0%,0.0,11.48,Card,1
2024-02-19 22:59:14,G128HE,G129JU,2.037,8.52,7.84,0.0%,0.0,7.84,Card,1
2024-02-19 23:10:46,G140DA,G131GD,2.328,6.17,8.33,5.0%,0.42,8.75,Card,1
2024-02-19 23:21:29,G235DL,G211LN,4.802,9.62,11.4,0.0%,0.0,11.4,Cash,1
2024-02-19 23:47:26,G206EZ,G227JJ,4.932,13.02,12.7,0.0%,0.0,13.34,Unknown,1
2024-02-19 23:58:32,G38AB,G24NA,1.375,4.48,7.01,5.0%,0.35,7.36,Card,1
2024-02-19 23:59:05,G428AT,G157SW,15.561,27.02,25.62,0.0%,0.0,25.62,Card,1
2024-02-20 00:33:37,G129TU,G428QE,9.305,18.43,17.89,5.0%,0.89,18.78,Card,2
2024-02-20 00:58:05,G412RU,G116AX,6.874,14.25,14.59,0.0%,0.0,14.59,Card,1
2024-02-20 01:04:56,G209RP,G133EU,6.829,16.88,15.49,5.0%,0.77,16.26,Card,1
2024-02-20 01:08:26,G315QY,G38QG,8.919,18.98,17.8,5.0%,0.89,18.69,Card,1
2024-02-20 01:08:32,G401HN,G313PW,4.387,11.18,11.64,0.0%,0.0,11.64,Card,2
2024-02-20 01:16:37,G511DZ,G207EL,5.292,16.83,14.32,5.0%,0.72,15.04,Card,2
2024-02-20 01:17:01,G514NZ,G37TF,7.422,11.65,14.08,10.0%,1.41,15.49,Card,2
2024-02-20 01:35:55,G120QN,G120XP,2.064,6.83,8.36,0.0%,0.0,8.36,Card,2
2024-02-20 02:40:03,G116EH,G514JS,3.598,7.15,9.62,0.0%,0.0,9.62,Card,1
2024-02-20 02:42:49,G50UN,G115NU,7.652,15.05,15.46,0.0%,0.0,15.46,Card,1
2024-02-20 02:46:16,G24PQ,G314BP,8.414,16.2,16.43,0.0%,0.0,16.43,Card,2
2024-02-20 03:31:26,G21HS,G313PT,5.207,15.33,13.72,0.0%,0.0,13.72,Card,2
2024-02-20 03:58:56,G149DB,G149PY,1.091,2.63,6.15,0.0%,0.0,6.15,Cash,2
2024-02-20 04:14:43,G415HA,G208QZ,10.031,20.73,19.25,0.0%,0.0,19.25,Card,1
2024-02-20 04:51:19,G213NN,G414PP,14.063,20.12,22.06,5.0%,1.1,23.16,Card,2
2024-02-20 05:17:23,G225ST,G521HL,9.795,16.28,17.5,10.0%,1.75,19.25,Card,1
2024-02-20 05:21:12,G120DJ,G313ET,8.889,25.72,20.15,0.0%,0.0,21.16,Unknown,1
2024-02-20 05:31:03,G524HE,G208HZ,12.484,21.53,21.37,0.0%,0.0,21.37,Card,1
2024-02-20 05:37:26,G36QQ,G514UF,6.636,9.62,12.78,0.0%,0.0,12.78,Card,2
2024-02-20 05:37:43,G522LD,G115ND,6.296,13.1,13.75,5.0%,0.69,14.44,Card,1
2024-02-20 06:20:41,G524DR,G117NU,6.477,9.47,11.5,10.0%,1.15,12.65,Card,2
2024-02-20 06:31:04,G120JD,G413DT,12.206,23.98,20.93,0.0%,0.0,20.93,Card,1
2024-02-20 06:31:24,G21QJ,G134QF,10.101,19.2,17.66,5.0%,0.88,18.54,Card,1
2024-02-20 06:56:31,G129JZ,G427AJ,9.39,18.27,16.8,5.0%,0.84,17.64,Card,2
2024-02-20 06:56:58,G514JL,G200TW,8.453,15.8,15.22,0.0%,0.0,15.98,Unknown,1
2024-02-20 06:58:25,G213BG,G412NU,10.618,17.68,17.51,0.0%,0.0,17.51,Card,2
2024-02-20 07:04:26,G522TX,G115AA,6.664,24.33,16.89,0.0%,0.0,16.89,Card,2
2024-02-20 07:09:39,G514HX,G200NF,7.428,26.25,18.15,0.0%,0.0,18.15,Card,1
2024-02-20 07:10:23,G214XQ,G429UG,13.108,32.0,24.44,5.0%,1.22,25.66,Card,1
2024-02-20 07:12:27,G11UR,G149BD,8.345,25.8,18.67,0.0%,0.0,19.6,Unknown,2
2024-02-20 07:30:49,G134LL,G411AG,12.349,33.6,24.43,0.0%,0.0,24.43,Card,1
2024-02-20 07:31:53,G129JX,G522TW,6.344,22.4,15.97,0.0%,0.0,15.97,Unknown,1
2024-02-20 07:37:59,G226DQ,G134DX,10.585,36.37,24.09,0.0%,0.0,24.09,Card,1
